param: PERIOD: Time_TotalPd WT_Ava :=
1	54733	1592.3
2	53953	1529.1
3	49773	1433.3
4	47200	1331.8
5	46695	1203.1
6	51981	1233.3
7	59952	1131.8
8	60251	1203.1
9	55981	1081.5
10	59952	1152.4
11	56251	1092.3
12	53953	1129.1
13	50773	1133.3
14	48200	1131.8
15	50695	1203.1
16	54733	1181.5
17	53953	1203.1
18	50773	1233.3
19	48200	1331.8
20	50695	1403.1
21	58952	1481.5
22	60251	1503.1
23	51981	1503.1
24	59952	1581.5;

